company,file,window_end_index,S0,sigma,option_price,future_price,pct_change,abs_pct_change
coke,coke_us_d.csv,9869,14.0317,0.25577482330754064,1.657689390706711,18.6354,20.995393354285575,20.995393354285575
coke,coke_us_d.csv,9617,20.5331,0.25261329455318415,2.4007519617037154,14.6012,-40.581558370161915,40.581558370161915
coke,coke_us_d.csv,9365,16.4793,0.2546200071475091,1.9395154912366213,20.446,12.301399384460396,12.301399384460396
coke,coke_us_d.csv,9113,14.2283,0.25755327082395835,1.6906629170695622,16.5146,4.186284256941717,4.186284256941717
coke,coke_us_d.csv,8861,14.7166,0.26039363935377796,1.7647868408722696,14.155,-15.807909713332357,15.807909713332357
coke,coke_us_d.csv,8609,18.0825,0.2625175113926174,2.1832135013063745,14.6618,-30.990811565360843,30.990811565360843
coke,coke_us_d.csv,8357,13.6382,0.26433517890258806,1.6561748274501493,17.595,16.868979576115983,16.868979576115983
coke,coke_us_d.csv,8105,15.8334,0.2638070054504658,1.9195306431556354,13.7723,-25.14071925900713,25.14071925900713
coke,coke_us_d.csv,7853,19.8226,0.26426344675604313,2.406638763149937,16.0458,-31.193883562953083,31.193883562953083
coke,coke_us_d.csv,7601,19.4546,0.25824108077546776,2.3168271149346005,20.0153,-9.02679631004801,9.02679631004801
coke,coke_us_d.csv,7349,22.514,0.2551518233154164,2.6543758934623334,20.0536,-22.71820153443339,22.71820153443339
coke,coke_us_d.csv,7097,23.0121,0.25280559376166417,2.692303843720776,22.0825,-15.739127866299802,15.739127866299802
coke,coke_us_d.csv,6845,19.9724,0.2514818240686494,2.326489747392598,22.3446,0.22886709963450239,0.22886709963450239
coke,coke_us_d.csv,6593,12.9619,0.252552604868593,1.5152161663838797,19.8011,41.07410050699451,41.07410050699451
coke,coke_us_d.csv,6341,9.16855,0.25495338295331726,1.0802611417696282,13.0255,30.28492900437224,30.28492900437224
coke,coke_us_d.csv,6089,7.20529,0.25760285506809083,0.8562986979816469,9.03556,13.517447625541145,13.517447625541145
coke,coke_us_d.csv,5837,7.11525,0.2599464967654453,0.8520217440629634,7.16007,-11.344671572509228,11.344671572509228
coke,coke_us_d.csv,5585,6.73913,0.2614840508981808,0.8109744722613499,7.20529,-5.116602176562115,5.116602176562115
coke,coke_us_d.csv,5333,4.35453,0.26277467428691836,0.5261810640277846,6.78406,43.709629649404555,43.709629649404555
coke,coke_us_d.csv,5081,2.97417,0.26128310005781713,0.3576759005840673,4.27172,31.601223178766947,31.601223178766947
coke,coke_us_d.csv,4829,2.02259,0.26186299982482975,0.24369000389362083,2.99188,35.87479400700978,35.87479400700978
coke,coke_us_d.csv,4577,1.57991,0.2642043146463979,0.19177904310434502,2.06016,18.258695552003296,18.258695552003296
coke,coke_us_d.csv,4325,1.88067,0.24297966328232404,0.21291171801404052,1.58413,-27.08884163697196,27.08884163697196
coke,coke_us_d.csv,4073,1.23522,0.23864835901260398,0.13777962469076732,1.85679,39.166332743092944,39.166332743092944
coke,coke_us_d.csv,3821,0.883178,0.24229939017405677,0.09975370188946087,1.22857,27.81300010989167,27.81300010989167
coke,coke_us_d.csv,3569,0.721204,0.2466864221999442,0.08267751835955661,0.876425,10.058663240975292,10.058663240975292
coke,coke_us_d.csv,3317,0.690179,0.24741648463195096,0.0793149393457162,0.717778,-7.493119805980212,7.493119805980212
coke,coke_us_d.csv,3065,0.434689,0.24444362640511255,0.04945647280738802,0.683229,45.7990717944581,45.7990717944581
coke,coke_us_d.csv,2813,0.486316,0.24582170057446467,0.05558841722846136,0.448557,-19.194806921520453,19.194806921520453
coke,coke_us_d.csv,2561,0.47972,0.24466503327947323,0.05462075374505157,0.47972,-11.38596551009997,11.38596551009997
coke,coke_us_d.csv,2309,0.610709,0.24919497623944123,0.07060064155524737,0.47972,-33.009115889113694,33.009115889113694
coke,coke_us_d.csv,2057,0.52106,0.25410863009824164,0.061223019926470224,0.614526,6.187959174285078,6.187959174285078
coke,coke_us_d.csv,1805,0.548757,0.262183923516485,0.06618435241165849,0.517634,-17.732320938349485,17.732320938349485
coke,coke_us_d.csv,1553,0.610709,0.27266389057100865,0.07612171777866633,0.55228,-22.0318871637173,22.0318871637173
coke,coke_us_d.csv,1301,0.507259,0.2709041574683033,0.06288335545089421,0.631458,12.087640544397582,12.087640544397582
coke,coke_us_d.csv,1049,0.828078,0.20024507055018176,0.08013212764580607,0.503933,-48.82114096085225,48.82114096085225
coke,coke_us_d.csv,797,1.00435,0.19487983170888007,0.09512034075640496,0.828078,-27.021689725335296,27.021689725335296
coke,coke_us_d.csv,545,0.89365,0.20974741805595512,0.08974102475430845,1.00757,2.705642616873672,2.705642616873672
coke,coke_us_d.csv,293,0.631458,0.2255998704660672,0.06726234563699007,0.897173,31.427688676524802,31.427688676524802
coke,coke_us_d.csv,41,0.596909,0.18724017387949482,0.05478234454131964,0.631458,-3.3896866258206355,3.3896866258206355
cop,cop_us_d.csv,10867,102.0,0.3283648833095581,14.900956922160603,110.53,-6.246036198196668,6.246036198196668
cop,cop_us_d.csv,10615,110.57,0.33039298848405674,16.239166982369163,99.57,-24.63522382415589,24.63522382415589
cop,cop_us_d.csv,10363,111.65,0.3318040769476241,16.458366363123375,111.0,-15.323212147893756,15.323212147893756
cop,cop_us_d.csv,10111,88.2084,0.328996679973281,12.907604611741071,113.55,14.096157948969632,14.096157948969632
cop,cop_us_d.csv,9859,45.9457,0.32861614706199754,6.716546609494184,90.1063,81.49631715373977,81.49631715373977
cop,cop_us_d.csv,9607,52.8948,0.31039217775388145,7.361532892804064,44.356,-30.060294949227632,30.060294949227632
cop,cop_us_d.csv,9355,60.8454,0.3112701762700639,8.488602961448041,53.0756,-26.72084161078412,26.72084161078412
cop,cop_us_d.csv,9103,46.1727,0.3116791697113929,6.448867624191074,59.6828,15.293089587156322,15.293089587156322
cop,cop_us_d.csv,8851,42.083,0.3136191890407852,5.909084902774264,46.2509,-4.137501848191102,4.137501848191102
cop,cop_us_d.csv,8599,27.2278,0.3123070560917994,3.8094429546490396,42.4559,41.93749419839635,41.93749419839635
cop,cop_us_d.csv,8347,53.7907,0.3098793656475883,7.4756013978320475,26.3833,-64.84950260515674,64.84950260515674
cop,cop_us_d.csv,8095,49.1183,0.31187449434042247,6.863967192743594,53.0881,-5.892238112360556,5.892238112360556
cop,cop_us_d.csv,7843,42.0579,0.3157115815076298,5.9394245354270545,49.3802,3.288027848687051,3.288027848687051
cop,cop_us_d.csv,7591,37.6503,0.3191898761178453,5.367371261157981,41.5786,-3.8222039695778802,3.8222039695778802
cop,cop_us_d.csv,7339,36.1639,0.3206251369338545,5.175441484341032,38.0156,-9.190771693155416,9.190771693155416
cop,cop_us_d.csv,7087,24.8186,0.3232961638252098,3.577309384608899,36.8502,34.064333263726006,34.064333263726006
cop,cop_us_d.csv,6835,24.834,0.322885014122526,3.575601385102802,24.2445,-16.77177009383427,16.77177009383427
cop,cop_us_d.csv,6583,38.5781,0.3066416901681237,5.3133435759812215,24.5384,-50.16588057986584,50.16588057986584
cop,cop_us_d.csv,6331,34.2214,0.30811673629624203,4.732727150983555,38.1412,-2.375493553693186,2.375493553693186
cop,cop_us_d.csv,6079,30.7589,0.3099971135650832,4.276134310544432,33.8949,-3.7066810274243633,3.7066810274243633
cop,cop_us_d.csv,5827,24.5897,0.30991687156622294,3.417726284409545,32.1205,16.726815355984233,16.726815355984233
cop,cop_us_d.csv,5575,16.8982,0.31368998416617677,2.3732213090718783,24.6234,31.671886301074213,31.671886301074213
cop,cop_us_d.csv,5323,12.3978,0.31921567227827596,1.7675351362799194,16.7058,20.491255414025716,20.491255414025716
cop,cop_us_d.csv,5071,14.3006,0.32061187655988793,2.046496096207786,12.5407,-26.617037720150105,26.617037720150105
cop,cop_us_d.csv,4819,13.7932,0.3224592660560557,1.9836870604237573,14.5701,-8.749144944057635,8.749144944057635
cop,cop_us_d.csv,4567,9.33719,0.3222514352099155,1.3420936573076725,13.7003,32.35466283423951,32.35466283423951
cop,cop_us_d.csv,4315,8.8366,0.3240855118118463,1.2763750934287872,9.48117,-7.1498663901137,7.1498663901137
cop,cop_us_d.csv,4063,9.8155,0.32514899629695143,1.4217844603078964,8.937,-23.43522449501194,23.43522449501194
