company,file,window_end_index,S0,sigma,option_price,future_price,pct_change,abs_pct_change
general,general_mills_us_d.csv,9750,66.1961,0.2127444459641897,6.72375038522371,75.35,3.671137143693183,3.671137143693183
general,general_mills_us_d.csv,9498,53.3325,0.2134514753331803,5.431654850813345,66.617,14.724314722142513,14.724314722142513
general,general_mills_us_d.csv,9246,48.8441,0.210058078772548,4.910796500987413,54.1193,0.7460542808908187,0.7460542808908187
general,general_mills_us_d.csv,8994,39.3133,0.2107419064691128,3.962904532162021,48.5494,13.413260824804784,13.413260824804784
general,general_mills_us_d.csv,8742,46.25,0.2091676335946858,4.634151164410756,39.2611,-25.130921436563796,25.130921436563796
general,general_mills_us_d.csv,8490,51.2658,0.2098020440974859,5.149228041824742,46.3614,-19.610789340700304,19.610789340700304
general,general_mills_us_d.csv,8238,45.0411,0.2110214446244136,4.545126148069766,51.1623,3.4991904103812645,3.4991904103812645
general,general_mills_us_d.csv,7986,40.6169,0.2122777231199826,4.118298817290256,44.3194,-1.0237088928260296,1.0237088928260296
general,general_mills_us_d.csv,7734,36.0812,0.2141364975265833,3.6842000632724705,40.7894,2.838042905245744,2.838042905245744
general,general_mills_us_d.csv,7482,30.9963,0.215907810366754,3.1861060923784823,36.378,7.0834064311595775,7.0834064311595775
general,general_mills_us_d.csv,7230,27.2939,0.218648257473939,2.83431075999842,30.7814,2.393169316226631,2.393169316226631
general,general_mills_us_d.csv,6978,24.2411,0.2206289560768034,2.535768891405663,27.2525,1.962085501872187,1.962085501872187
general,general_mills_us_d.csv,6726,23.5066,0.2223755401478365,2.474733718736367,24.1939,-7.603965349035448,7.603965349035448
general,general_mills_us_d.csv,6474,19.4186,0.2221741010883942,2.042850992847905,23.4996,10.495859676558014,10.495859676558014
general,general_mills_us_d.csv,6222,18.5824,0.2201440094955112,1.9403665896488624,19.8957,-3.3745188438999296,3.3745188438999296
general,general_mills_us_d.csv,5970,19.2953,0.2221051245824464,2.0293675969284415,18.2176,-16.10271722610398,16.10271722610398
general,general_mills_us_d.csv,5718,15.9833,0.2256258611071606,1.702686811882229,19.2134,9.556306820980469,9.556306820980469
